starttime	seconds	ctime	dtime	ttime	wait
Fri Feb 04 12:42:21 2022	1643949741	46	49	95	37
Fri Feb 04 12:42:22 2022	1643949742	33	62	95	45
Fri Feb 04 12:42:21 2022	1643949741	46	49	95	37
Fri Feb 04 12:42:22 2022	1643949742	21	74	95	54
Fri Feb 04 12:42:22 2022	1643949742	33	62	95	45
Fri Feb 04 12:42:21 2022	1643949741	46	49	95	37
Fri Feb 04 12:42:22 2022	1643949742	57	38	95	35
Fri Feb 04 12:42:22 2022	1643949742	21	74	95	62
Fri Feb 04 12:42:22 2022	1643949742	36	59	95	45
Fri Feb 04 12:42:22 2022	1643949742	20	74	95	54
Fri Feb 04 12:42:23 2022	1643949743	31	64	95	43
Fri Feb 04 12:42:22 2022	1643949742	54	41	95	35
Fri Feb 04 12:42:23 2022	1643949743	31	64	95	43
Fri Feb 04 12:42:22 2022	1643949742	35	60	95	46
Fri Feb 04 12:42:21 2022	1643949741	46	49	95	38
Fri Feb 04 12:42:22 2022	1643949742	21	73	95	54
Fri Feb 04 12:42:22 2022	1643949742	27	68	95	56
Fri Feb 04 12:42:22 2022	1643949742	33	61	95	45
Fri Feb 04 12:42:22 2022	1643949742	35	60	95	45
Fri Feb 04 12:42:23 2022	1643949743	33	62	95	44
Fri Feb 04 12:42:22 2022	1643949742	36	59	95	47
Fri Feb 04 12:42:22 2022	1643949742	20	75	95	54
Fri Feb 04 12:42:23 2022	1643949743	33	61	95	44
Fri Feb 04 12:42:21 2022	1643949741	29	66	95	42
Fri Feb 04 12:42:21 2022	1643949741	46	49	95	38
Fri Feb 04 12:42:22 2022	1643949742	54	41	95	35
Fri Feb 04 12:42:23 2022	1643949743	36	58	95	34
Fri Feb 04 12:42:22 2022	1643949742	53	42	95	35
Fri Feb 04 12:42:22 2022	1643949742	36	59	95	56
Fri Feb 04 12:42:22 2022	1643949742	27	68	95	56
Fri Feb 04 12:42:22 2022	1643949742	20	75	95	54
Fri Feb 04 12:42:22 2022	1643949742	20	75	95	62
Fri Feb 04 12:42:22 2022	1643949742	34	61	95	45
Fri Feb 04 12:42:22 2022	1643949742	58	37	95	35
Fri Feb 04 12:42:23 2022	1643949743	34	61	95	44
Fri Feb 04 12:42:22 2022	1643949742	28	67	95	41
Fri Feb 04 12:42:21 2022	1643949741	46	49	95	38
Fri Feb 04 12:42:22 2022	1643949742	59	36	95	35
Fri Feb 04 12:42:22 2022	1643949742	22	73	95	54
Fri Feb 04 12:42:21 2022	1643949741	29	66	95	42
Fri Feb 04 12:42:22 2022	1643949742	35	61	95	45
Fri Feb 04 12:42:22 2022	1643949742	20	75	95	53
Fri Feb 04 12:42:22 2022	1643949742	54	42	95	40
Fri Feb 04 12:42:23 2022	1643949743	41	55	95	43
Fri Feb 04 12:42:23 2022	1643949743	34	61	95	44
Fri Feb 04 12:42:22 2022	1643949742	33	62	95	34
Fri Feb 04 12:42:23 2022	1643949743	44	51	95	43
Fri Feb 04 12:42:23 2022	1643949743	60	36	95	33
Fri Feb 04 12:42:23 2022	1643949743	27	68	95	65
Fri Feb 04 12:42:23 2022	1643949743	37	58	95	34
Fri Feb 04 12:42:23 2022	1643949743	43	52	95	43
Fri Feb 04 12:42:23 2022	1643949743	34	61	95	44
Fri Feb 04 12:42:23 2022	1643949743	41	54	95	43
Fri Feb 04 12:42:23 2022	1643949743	37	58	95	34
Fri Feb 04 12:42:22 2022	1643949742	20	75	95	53
Fri Feb 04 12:42:22 2022	1643949742	53	43	95	40
Fri Feb 04 12:42:23 2022	1643949743	42	53	95	43
Fri Feb 04 12:42:23 2022	1643949743	34	61	95	44
Fri Feb 04 12:42:22 2022	1643949742	37	58	95	57
Fri Feb 04 12:42:23 2022	1643949743	40	56	95	43
Fri Feb 04 12:42:23 2022	1643949743	47	49	95	43
Fri Feb 04 12:42:23 2022	1643949743	34	61	95	45
Fri Feb 04 12:42:23 2022	1643949743	35	61	95	45
Fri Feb 04 12:42:23 2022	1643949743	37	58	95	34
Fri Feb 04 12:42:23 2022	1643949743	35	61	95	45
Fri Feb 04 12:42:22 2022	1643949742	20	75	95	53
Fri Feb 04 12:42:23 2022	1643949743	39	56	96	43
Fri Feb 04 12:42:22 2022	1643949742	20	76	96	53
Fri Feb 04 12:42:21 2022	1643949741	47	49	96	38
Fri Feb 04 12:42:23 2022	1643949743	45	50	96	43
Fri Feb 04 12:42:23 2022	1643949743	59	36	96	33
Fri Feb 04 12:42:22 2022	1643949742	28	68	96	56
Fri Feb 04 12:42:22 2022	1643949742	47	48	96	39
Fri Feb 04 12:42:22 2022	1643949742	42	54	96	47
Fri Feb 04 12:42:22 2022	1643949742	37	59	96	46
Fri Feb 04 12:42:23 2022	1643949743	38	57	96	35
Fri Feb 04 12:42:23 2022	1643949743	58	37	96	33
Fri Feb 04 12:42:23 2022	1643949743	38	57	96	43
Fri Feb 04 12:42:22 2022	1643949742	34	62	96	59
Fri Feb 04 12:42:22 2022	1643949742	35	61	96	59
Fri Feb 04 12:42:23 2022	1643949743	37	59	96	31
Fri Feb 04 12:42:23 2022	1643949743	34	61	96	45
Fri Feb 04 12:42:23 2022	1643949743	38	58	96	34
Fri Feb 04 12:42:22 2022	1643949742	47	48	96	39
Fri Feb 04 12:42:23 2022	1643949743	37	58	96	31
Fri Feb 04 12:42:23 2022	1643949743	28	68	96	64
Fri Feb 04 12:42:22 2022	1643949742	55	41	96	40
Fri Feb 04 12:42:23 2022	1643949743	34	61	96	46
Fri Feb 04 12:42:22 2022	1643949742	23	73	96	54
Fri Feb 04 12:42:23 2022	1643949743	39	57	96	34
Fri Feb 04 12:42:22 2022	1643949742	19	76	96	53
Fri Feb 04 12:42:23 2022	1643949743	37	59	96	31
Fri Feb 04 12:42:23 2022	1643949743	29	67	96	65
Fri Feb 04 12:42:23 2022	1643949743	58	38	96	33
Fri Feb 04 12:42:23 2022	1643949743	38	57	96	35
Fri Feb 04 12:42:22 2022	1643949742	48	48	96	39
Fri Feb 04 12:42:23 2022	1643949743	37	59	96	31
Fri Feb 04 12:42:23 2022	1643949743	40	56	96	34
Fri Feb 04 12:42:22 2022	1643949742	41	55	96	46
Fri Feb 04 12:42:22 2022	1643949742	33	63	96	33
Fri Feb 04 12:42:23 2022	1643949743	38	58	96	34
Fri Feb 04 12:42:23 2022	1643949743	38	58	96	35
Fri Feb 04 12:42:22 2022	1643949742	28	68	96	56
Fri Feb 04 12:42:22 2022	1643949742	48	48	96	39
Fri Feb 04 12:42:23 2022	1643949743	30	66	96	64
Fri Feb 04 12:42:23 2022	1643949743	35	61	96	46
Fri Feb 04 12:42:23 2022	1643949743	38	58	96	31
Fri Feb 04 12:42:23 2022	1643949743	38	58	96	35
Fri Feb 04 12:42:23 2022	1643949743	41	54	96	35
Fri Feb 04 12:42:23 2022	1643949743	40	56	96	52
Fri Feb 04 12:42:22 2022	1643949742	18	78	96	63
Fri Feb 04 12:42:23 2022	1643949743	27	69	96	65
Fri Feb 04 12:42:23 2022	1643949743	57	39	96	33
Fri Feb 04 12:42:22 2022	1643949742	19	77	96	53
Fri Feb 04 12:42:22 2022	1643949742	33	63	96	33
Fri Feb 04 12:42:23 2022	1643949743	56	40	96	33
Fri Feb 04 12:42:23 2022	1643949743	41	55	96	34
Fri Feb 04 12:42:22 2022	1643949742	48	48	96	40
Fri Feb 04 12:42:22 2022	1643949742	39	57	96	51
Fri Feb 04 12:42:23 2022	1643949743	56	40	96	33
Fri Feb 04 12:42:22 2022	1643949742	33	63	96	33
Fri Feb 04 12:42:23 2022	1643949743	38	58	96	31
Fri Feb 04 12:42:22 2022	1643949742	24	72	96	54
Fri Feb 04 12:42:23 2022	1643949743	39	57	96	52
Fri Feb 04 12:42:23 2022	1643949743	38	58	96	51
Fri Feb 04 12:42:23 2022	1643949743	55	41	96	33
Fri Feb 04 12:42:23 2022	1643949743	33	63	96	52
Fri Feb 04 12:42:22 2022	1643949742	40	56	96	46
Fri Feb 04 12:42:23 2022	1643949743	38	58	96	31
Fri Feb 04 12:42:23 2022	1643949743	42	54	96	52
Fri Feb 04 12:42:22 2022	1643949742	29	67	96	56
Fri Feb 04 12:42:22 2022	1643949742	26	70	96	56
Fri Feb 04 12:42:23 2022	1643949743	41	55	96	52
Fri Feb 04 12:42:22 2022	1643949742	18	78	96	63
Fri Feb 04 12:42:22 2022	1643949742	38	58	96	46
Fri Feb 04 12:42:23 2022	1643949743	37	59	96	51
Fri Feb 04 12:42:23 2022	1643949743	38	58	96	32
Fri Feb 04 12:42:22 2022	1643949742	49	48	96	40
Fri Feb 04 12:42:22 2022	1643949742	33	63	96	33
Fri Feb 04 12:42:22 2022	1643949742	39	57	96	46
Fri Feb 04 12:42:22 2022	1643949742	25	71	96	56
Fri Feb 04 12:42:23 2022	1643949743	38	58	96	32
Fri Feb 04 12:42:23 2022	1643949743	43	54	96	38
Fri Feb 04 12:42:22 2022	1643949742	33	63	96	32
Fri Feb 04 12:42:22 2022	1643949742	33	63	96	32
Fri Feb 04 12:42:22 2022	1643949742	33	63	96	33
Fri Feb 04 12:42:22 2022	1643949742	25	71	96	56
Fri Feb 04 12:42:22 2022	1643949742	19	77	96	53
Fri Feb 04 12:42:22 2022	1643949742	33	63	96	32
Fri Feb 04 12:42:22 2022	1643949742	24	72	96	54
Fri Feb 04 12:42:21 2022	1643949741	13	84	96	74
Fri Feb 04 12:42:23 2022	1643949743	41	55	96	51
Fri Feb 04 12:42:23 2022	1643949743	42	54	96	38
Fri Feb 04 12:42:22 2022	1643949742	25	71	96	56
Fri Feb 04 12:42:23 2022	1643949743	35	61	96	46
Fri Feb 04 12:42:21 2022	1643949741	48	49	96	38
Fri Feb 04 12:42:23 2022	1643949743	37	60	96	51
Fri Feb 04 12:42:22 2022	1643949742	51	46	96	39
Fri Feb 04 12:42:22 2022	1643949742	52	44	96	40
Fri Feb 04 12:42:22 2022	1643949742	29	67	96	56
Fri Feb 04 12:42:22 2022	1643949742	26	70	96	56
Fri Feb 04 12:42:23 2022	1643949743	39	58	96	32
Fri Feb 04 12:42:22 2022	1643949742	24	72	96	42
Fri Feb 04 12:42:22 2022	1643949742	18	78	96	63
Fri Feb 04 12:42:22 2022	1643949742	25	72	96	55
Fri Feb 04 12:42:22 2022	1643949742	29	67	96	56
Fri Feb 04 12:42:22 2022	1643949742	30	67	96	56
Fri Feb 04 12:42:23 2022	1643949743	43	54	96	39
Fri Feb 04 12:42:22 2022	1643949742	25	72	96	54
Fri Feb 04 12:42:22 2022	1643949742	50	46	97	39
Fri Feb 04 12:42:22 2022	1643949742	25	71	97	54
Fri Feb 04 12:42:22 2022	1643949742	51	46	97	40
Fri Feb 04 12:42:22 2022	1643949742	24	72	97	43
Fri Feb 04 12:42:21 2022	1643949741	30	67	97	43
Fri Feb 04 12:42:22 2022	1643949742	28	69	97	64
Fri Feb 04 12:42:22 2022	1643949742	19	78	97	52
Fri Feb 04 12:42:22 2022	1643949742	24	72	97	43
Fri Feb 04 12:42:22 2022	1643949742	18	78	97	63
Fri Feb 04 12:42:22 2022	1643949742	50	47	97	39
Fri Feb 04 12:42:21 2022	1643949741	52	45	97	38
Fri Feb 04 12:42:22 2022	1643949742	30	67	97	56
Fri Feb 04 12:42:22 2022	1643949742	24	72	97	43
Fri Feb 04 12:42:22 2022	1643949742	49	48	97	40
Fri Feb 04 12:42:22 2022	1643949742	52	45	97	40
Fri Feb 04 12:42:22 2022	1643949742	24	73	97	43
Fri Feb 04 12:42:21 2022	1643949741	14	83	97	75
Fri Feb 04 12:42:22 2022	1643949742	19	77	97	52
Fri Feb 04 12:42:21 2022	1643949741	49	48	97	38
Fri Feb 04 12:42:21 2022	1643949741	45	52	97	42
Fri Feb 04 12:42:22 2022	1643949742	19	78	97	63
Fri Feb 04 12:42:21 2022	1643949741	23	74	97	49
Fri Feb 04 12:42:21 2022	1643949741	23	74	97	49
Fri Feb 04 12:42:23 2022	1643949743	34	63	97	52
Fri Feb 04 12:42:22 2022	1643949742	50	47	97	39
Fri Feb 04 12:42:23 2022	1643949743	43	54	97	39
Fri Feb 04 12:42:22 2022	1643949742	24	73	97	44
Fri Feb 04 12:42:23 2022	1643949743	39	57	97	32
Fri Feb 04 12:42:23 2022	1643949743	36	61	97	51
Fri Feb 04 12:42:21 2022	1643949741	50	47	97	38
Fri Feb 04 12:42:21 2022	1643949741	30	67	97	43
Fri Feb 04 12:42:22 2022	1643949742	41	56	97	27
Fri Feb 04 12:42:22 2022	1643949742	24	73	97	44
Fri Feb 04 12:42:22 2022	1643949742	44	54	97	51
Fri Feb 04 12:42:21 2022	1643949741	22	75	97	49
Fri Feb 04 12:42:21 2022	1643949741	51	47	97	38
Fri Feb 04 12:42:21 2022	1643949741	11	86	97	75
Fri Feb 04 12:42:23 2022	1643949743	27	71	97	64
Fri Feb 04 12:42:22 2022	1643949742	18	79	97	63
Fri Feb 04 12:42:22 2022	1643949742	19	78	97	63
Fri Feb 04 12:42:23 2022	1643949743	35	62	97	52
Fri Feb 04 12:42:21 2022	1643949741	24	74	97	49
Fri Feb 04 12:42:23 2022	1643949743	44	53	97	39
Fri Feb 04 12:42:22 2022	1643949742	32	66	97	63
Fri Feb 04 12:42:23 2022	1643949743	36	61	97	46
Fri Feb 04 12:42:22 2022	1643949742	25	73	97	44
Fri Feb 04 12:42:23 2022	1643949743	36	62	97	52
Fri Feb 04 12:42:22 2022	1643949742	17	80	97	63
Fri Feb 04 12:42:22 2022	1643949742	25	73	98	44
Fri Feb 04 12:42:21 2022	1643949741	31	67	98	43
Fri Feb 04 12:42:23 2022	1643949743	15	83	98	57
Fri Feb 04 12:42:22 2022	1643949742	20	78	98	63
Fri Feb 04 12:42:22 2022	1643949742	17	80	98	63
Fri Feb 04 12:42:22 2022	1643949742	42	56	98	50
Fri Feb 04 12:42:22 2022	1643949742	41	56	98	27
Fri Feb 04 12:42:21 2022	1643949741	29	68	98	49
Fri Feb 04 12:42:22 2022	1643949742	17	81	98	63
Fri Feb 04 12:42:23 2022	1643949743	38	59	98	32
Fri Feb 04 12:42:23 2022	1643949743	40	58	98	32
Fri Feb 04 12:42:21 2022	1643949741	12	86	98	74
Fri Feb 04 12:42:21 2022	1643949741	24	73	98	49
Fri Feb 04 12:42:22 2022	1643949742	43	55	98	51
Fri Feb 04 12:42:22 2022	1643949742	17	81	98	63
Fri Feb 04 12:42:22 2022	1643949742	43	55	98	50
Fri Feb 04 12:42:23 2022	1643949743	40	58	98	32
Fri Feb 04 12:42:21 2022	1643949741	32	66	98	44
Fri Feb 04 12:42:22 2022	1643949742	19	79	98	64
Fri Feb 04 12:42:22 2022	1643949742	17	81	98	63
Fri Feb 04 12:42:22 2022	1643949742	20	78	98	48
Fri Feb 04 12:42:21 2022	1643949741	7	92	98	74
Fri Feb 04 12:42:22 2022	1643949742	20	78	98	64
Fri Feb 04 12:42:22 2022	1643949742	21	78	98	48
Fri Feb 04 12:42:23 2022	1643949743	41	57	98	32
Fri Feb 04 12:42:22 2022	1643949742	20	78	98	63
Fri Feb 04 12:42:22 2022	1643949742	19	79	98	64
Fri Feb 04 12:42:22 2022	1643949742	16	82	98	63
Fri Feb 04 12:42:23 2022	1643949743	27	72	98	59
Fri Feb 04 12:42:22 2022	1643949742	16	83	98	62
Fri Feb 04 12:42:22 2022	1643949742	16	83	98	62
Fri Feb 04 12:42:22 2022	1643949742	16	82	98	63
Fri Feb 04 12:42:22 2022	1643949742	42	57	98	51
Fri Feb 04 12:42:23 2022	1643949743	41	57	98	44
Fri Feb 04 12:42:22 2022	1643949742	16	82	98	63
Fri Feb 04 12:42:22 2022	1643949742	16	83	99	61
Fri Feb 04 12:42:22 2022	1643949742	43	56	99	51
Fri Feb 04 12:42:22 2022	1643949742	16	82	99	63
Fri Feb 04 12:42:22 2022	1643949742	16	83	99	62
Fri Feb 04 12:42:23 2022	1643949743	42	57	99	32
Fri Feb 04 12:42:21 2022	1643949741	32	66	99	44
Fri Feb 04 12:42:21 2022	1643949741	30	68	99	49
Fri Feb 04 12:42:22 2022	1643949742	20	78	99	48
Fri Feb 04 12:42:22 2022	1643949742	16	83	99	61
Fri Feb 04 12:42:22 2022	1643949742	16	83	99	61
Fri Feb 04 12:42:21 2022	1643949741	33	66	99	44
Fri Feb 04 12:42:22 2022	1643949742	21	78	99	35
Fri Feb 04 12:42:22 2022	1643949742	21	78	99	35
Fri Feb 04 12:42:22 2022	1643949742	21	78	99	35
Fri Feb 04 12:42:22 2022	1643949742	21	78	99	63
Fri Feb 04 12:42:22 2022	1643949742	26	73	99	44
Fri Feb 04 12:42:22 2022	1643949742	21	78	99	35
Fri Feb 04 12:42:23 2022	1643949743	43	56	99	44
Fri Feb 04 12:42:22 2022	1643949742	21	78	99	35
Fri Feb 04 12:42:23 2022	1643949743	28	71	99	57
Fri Feb 04 12:42:22 2022	1643949742	21	78	99	36
Fri Feb 04 12:42:23 2022	1643949743	32	67	99	59
Fri Feb 04 12:42:21 2022	1643949741	33	66	99	43
Fri Feb 04 12:42:22 2022	1643949742	32	67	99	64
Fri Feb 04 12:42:23 2022	1643949743	43	56	99	32
Fri Feb 04 12:42:21 2022	1643949741	8	91	99	74
Fri Feb 04 12:42:23 2022	1643949743	32	67	99	59
Fri Feb 04 12:42:21 2022	1643949741	28	71	99	66
Fri Feb 04 12:42:21 2022	1643949741	17	82	99	76
Fri Feb 04 12:42:23 2022	1643949743	32	68	100	59
Fri Feb 04 12:42:22 2022	1643949742	22	78	100	63
Fri Feb 04 12:42:22 2022	1643949742	40	60	100	57
Fri Feb 04 12:42:22 2022	1643949742	35	64	100	60
Fri Feb 04 12:42:22 2022	1643949742	36	63	100	60
Fri Feb 04 12:42:21 2022	1643949741	30	70	100	66
Fri Feb 04 12:42:22 2022	1643949742	22	77	100	63
Fri Feb 04 12:42:21 2022	1643949741	32	68	100	50
Fri Feb 04 12:42:22 2022	1643949742	39	61	100	29
Fri Feb 04 12:42:22 2022	1643949742	22	77	100	63
Fri Feb 04 12:42:22 2022	1643949742	23	77	100	63
Fri Feb 04 12:42:22 2022	1643949742	29	71	100	64
Fri Feb 04 12:42:22 2022	1643949742	31	68	100	64
Fri Feb 04 12:42:22 2022	1643949742	23	77	100	63
Fri Feb 04 12:42:22 2022	1643949742	28	72	100	64
Fri Feb 04 12:42:22 2022	1643949742	39	61	100	57
Fri Feb 04 12:42:22 2022	1643949742	23	77	100	64
Fri Feb 04 12:42:22 2022	1643949742	30	70	100	64
Fri Feb 04 12:42:22 2022	1643949742	39	61	100	28
Fri Feb 04 12:42:22 2022	1643949742	52	48	100	45
Fri Feb 04 12:42:22 2022	1643949742	39	61	100	28
Fri Feb 04 12:42:22 2022	1643949742	51	49	100	45
Fri Feb 04 12:42:22 2022	1643949742	23	77	100	64
Fri Feb 04 12:42:22 2022	1643949742	39	61	100	56
Fri Feb 04 12:42:23 2022	1643949743	47	53	100	44
Fri Feb 04 12:42:22 2022	1643949742	53	47	100	35
Fri Feb 04 12:42:22 2022	1643949742	23	77	100	64
Fri Feb 04 12:42:22 2022	1643949742	48	52	100	49
Fri Feb 04 12:42:22 2022	1643949742	24	76	100	64
Fri Feb 04 12:42:22 2022	1643949742	31	69	100	64
Fri Feb 04 12:42:23 2022	1643949743	32	68	100	59
Fri Feb 04 12:42:22 2022	1643949742	47	53	100	49
Fri Feb 04 12:42:22 2022	1643949742	39	61	100	28
Fri Feb 04 12:42:22 2022	1643949742	49	51	100	49
Fri Feb 04 12:42:22 2022	1643949742	24	76	100	64
Fri Feb 04 12:42:22 2022	1643949742	19	81	100	51
Fri Feb 04 12:42:21 2022	1643949741	34	66	100	42
Fri Feb 04 12:42:23 2022	1643949743	45	55	100	44
Fri Feb 04 12:42:23 2022	1643949743	27	73	100	57
Fri Feb 04 12:42:22 2022	1643949742	50	50	100	45
Fri Feb 04 12:42:22 2022	1643949742	39	62	100	28
Fri Feb 04 12:42:22 2022	1643949742	20	81	100	51
Fri Feb 04 12:42:22 2022	1643949742	41	59	100	41
Fri Feb 04 12:42:21 2022	1643949741	62	38	100	28
Fri Feb 04 12:42:21 2022	1643949741	32	68	100	50
Fri Feb 04 12:42:23 2022	1643949743	26	74	100	56
Fri Feb 04 12:42:22 2022	1643949742	50	50	100	45
Fri Feb 04 12:42:22 2022	1643949742	39	62	100	28
Fri Feb 04 12:42:22 2022	1643949742	25	75	100	64
Fri Feb 04 12:42:22 2022	1643949742	49	51	100	45
Fri Feb 04 12:42:23 2022	1643949743	32	69	100	58
Fri Feb 04 12:42:22 2022	1643949742	54	46	100	45
Fri Feb 04 12:42:22 2022	1643949742	38	62	100	56
Fri Feb 04 12:42:22 2022	1643949742	53	47	100	45
Fri Feb 04 12:42:22 2022	1643949742	39	62	100	28
Fri Feb 04 12:42:21 2022	1643949741	29	72	100	66
Fri Feb 04 12:42:23 2022	1643949743	45	55	100	44
Fri Feb 04 12:42:22 2022	1643949742	23	78	101	64
Fri Feb 04 12:42:21 2022	1643949741	38	62	101	43
Fri Feb 04 12:42:23 2022	1643949743	32	69	101	58
Fri Feb 04 12:42:22 2022	1643949742	39	62	101	28
Fri Feb 04 12:42:21 2022	1643949741	35	66	101	42
Fri Feb 04 12:42:21 2022	1643949741	36	64	101	42
Fri Feb 04 12:42:22 2022	1643949742	24	77	101	64
Fri Feb 04 12:42:22 2022	1643949742	52	48	101	35
Fri Feb 04 12:42:21 2022	1643949741	38	63	101	42
Fri Feb 04 12:42:21 2022	1643949741	43	58	101	42
Fri Feb 04 12:42:21 2022	1643949741	37	64	101	42
Fri Feb 04 12:42:22 2022	1643949742	39	62	101	28
Fri Feb 04 12:42:23 2022	1643949743	31	69	101	58
Fri Feb 04 12:42:21 2022	1643949741	44	57	101	42
Fri Feb 04 12:42:21 2022	1643949741	36	65	101	42
Fri Feb 04 12:42:22 2022	1643949742	24	76	101	64
Fri Feb 04 12:42:21 2022	1643949741	42	59	101	42
Fri Feb 04 12:42:23 2022	1643949743	26	75	101	56
Fri Feb 04 12:42:22 2022	1643949742	38	62	101	28
Fri Feb 04 12:42:22 2022	1643949742	50	51	101	45
Fri Feb 04 12:42:21 2022	1643949741	36	65	101	42
Fri Feb 04 12:42:23 2022	1643949743	32	69	101	58
Fri Feb 04 12:42:22 2022	1643949742	25	76	101	64
Fri Feb 04 12:42:22 2022	1643949742	39	62	101	27
Fri Feb 04 12:42:22 2022	1643949742	38	63	101	27
Fri Feb 04 12:42:23 2022	1643949743	32	69	101	58
Fri Feb 04 12:42:22 2022	1643949742	38	63	101	27
Fri Feb 04 12:42:22 2022	1643949742	38	63	101	27
Fri Feb 04 12:42:22 2022	1643949742	39	62	101	27
Fri Feb 04 12:42:23 2022	1643949743	32	69	101	58
Fri Feb 04 12:42:22 2022	1643949742	26	75	101	64
Fri Feb 04 12:42:23 2022	1643949743	31	69	101	58
Fri Feb 04 12:42:22 2022	1643949742	38	63	101	26
Fri Feb 04 12:42:21 2022	1643949741	41	60	101	42
Fri Feb 04 12:42:22 2022	1643949742	39	62	101	27
Fri Feb 04 12:42:23 2022	1643949743	31	70	101	50
Fri Feb 04 12:42:22 2022	1643949742	26	75	101	64
Fri Feb 04 12:42:22 2022	1643949742	39	62	101	27
Fri Feb 04 12:42:21 2022	1643949741	40	61	101	42
Fri Feb 04 12:42:22 2022	1643949742	52	49	101	35
Fri Feb 04 12:42:23 2022	1643949743	39	62	101	50
Fri Feb 04 12:42:21 2022	1643949741	33	68	101	50
Fri Feb 04 12:42:21 2022	1643949741	40	61	101	42
Fri Feb 04 12:42:22 2022	1643949742	27	74	101	64
Fri Feb 04 12:42:23 2022	1643949743	39	62	101	50
Fri Feb 04 12:42:21 2022	1643949741	28	73	101	66
Fri Feb 04 12:42:22 2022	1643949742	44	58	101	46
Fri Feb 04 12:42:23 2022	1643949743	39	62	101	50
Fri Feb 04 12:42:22 2022	1643949742	42	59	101	42
Fri Feb 04 12:42:22 2022	1643949742	49	52	101	45
Fri Feb 04 12:42:23 2022	1643949743	39	63	101	50
Fri Feb 04 12:42:22 2022	1643949742	42	59	101	36
Fri Feb 04 12:42:22 2022	1643949742	45	57	102	45
Fri Feb 04 12:42:23 2022	1643949743	39	63	102	50
Fri Feb 04 12:42:22 2022	1643949742	45	56	102	45
Fri Feb 04 12:42:22 2022	1643949742	44	58	102	45
Fri Feb 04 12:42:22 2022	1643949742	43	58	102	45
Fri Feb 04 12:42:22 2022	1643949742	27	75	102	64
Fri Feb 04 12:42:22 2022	1643949742	52	50	102	35
Fri Feb 04 12:42:22 2022	1643949742	37	65	102	56
Fri Feb 04 12:42:22 2022	1643949742	37	64	102	56
Fri Feb 04 12:42:22 2022	1643949742	46	55	102	45
Fri Feb 04 12:42:22 2022	1643949742	48	53	102	45
Fri Feb 04 12:42:23 2022	1643949743	39	63	102	50
Fri Feb 04 12:42:22 2022	1643949742	47	54	102	45
Fri Feb 04 12:42:22 2022	1643949742	24	78	102	49
Fri Feb 04 12:42:23 2022	1643949743	38	64	102	50
Fri Feb 04 12:42:23 2022	1643949743	38	64	102	49
Fri Feb 04 12:42:22 2022	1643949742	52	50	102	34
Fri Feb 04 12:42:23 2022	1643949743	25	77	102	56
Fri Feb 04 12:42:23 2022	1643949743	38	64	102	50
Fri Feb 04 12:42:23 2022	1643949743	38	64	102	49
Fri Feb 04 12:42:22 2022	1643949742	24	78	102	49
Fri Feb 04 12:42:23 2022	1643949743	24	78	102	56
Fri Feb 04 12:42:22 2022	1643949742	50	53	102	50
Fri Feb 04 12:42:22 2022	1643949742	28	75	102	42
Fri Feb 04 12:42:23 2022	1643949743	23	80	102	59
Fri Feb 04 12:42:23 2022	1643949743	23	80	102	59
Fri Feb 04 12:42:23 2022	1643949743	24	79	103	56
Fri Feb 04 12:42:22 2022	1643949742	25	78	103	49
Fri Feb 04 12:42:22 2022	1643949742	52	51	103	34
Fri Feb 04 12:42:23 2022	1643949743	23	79	103	56
Fri Feb 04 12:42:21 2022	1643949741	34	68	103	61
Fri Feb 04 12:42:23 2022	1643949743	24	79	103	56
Fri Feb 04 12:42:23 2022	1643949743	23	79	103	56
Fri Feb 04 12:42:23 2022	1643949743	23	80	103	56
Fri Feb 04 12:42:22 2022	1643949742	34	69	103	36
Fri Feb 04 12:42:23 2022	1643949743	22	80	103	58
Fri Feb 04 12:42:23 2022	1643949743	23	80	103	56
Fri Feb 04 12:42:23 2022	1643949743	48	54	103	42
Fri Feb 04 12:42:21 2022	1643949741	28	75	103	65
Fri Feb 04 12:42:23 2022	1643949743	22	80	103	58
Fri Feb 04 12:42:23 2022	1643949743	49	54	103	42
Fri Feb 04 12:42:22 2022	1643949742	25	78	103	49
Fri Feb 04 12:42:23 2022	1643949743	48	55	103	42
Fri Feb 04 12:42:22 2022	1643949742	48	55	103	50
Fri Feb 04 12:42:23 2022	1643949743	22	81	103	58
Fri Feb 04 12:42:23 2022	1643949743	48	55	103	41
Fri Feb 04 12:42:21 2022	1643949741	53	50	103	32
Fri Feb 04 12:42:22 2022	1643949742	49	54	103	50
Fri Feb 04 12:42:23 2022	1643949743	48	55	103	41
Fri Feb 04 12:42:23 2022	1643949743	22	81	103	58
Fri Feb 04 12:42:23 2022	1643949743	36	67	103	32
Fri Feb 04 12:42:23 2022	1643949743	49	54	103	42
Fri Feb 04 12:42:22 2022	1643949742	28	75	103	60
Fri Feb 04 12:42:23 2022	1643949743	50	54	103	39
Fri Feb 04 12:42:21 2022	1643949741	29	74	103	65
Fri Feb 04 12:42:22 2022	1643949742	25	78	103	49
Fri Feb 04 12:42:21 2022	1643949741	36	68	103	61
Fri Feb 04 12:42:23 2022	1643949743	50	53	103	39
Fri Feb 04 12:42:21 2022	1643949741	36	67	103	61
Fri Feb 04 12:42:23 2022	1643949743	22	81	103	58
